-0.6000000E+01 -0.6000000E+01  0.5152176-173
-0.1757576E+01 -0.6060606E-01  0.2528914E-08
-0.1636364E+01 -0.6060606E-01  0.7750604E-08
-0.1515152E+01 -0.6060606E-01  0.2017563E-07
-0.1393939E+01 -0.6060606E-01  0.4684069E-07
-0.1272727E+01 -0.6060606E-01  0.1029298E-06
-0.1151515E+01 -0.6060606E-01  0.2245199E-06
-0.1030303E+01 -0.6060606E-01  0.4909875E-06
-0.9090909E+00 -0.6060606E-01  0.1047804E-05
-0.7878788E+00 -0.6060606E-01  0.2110196E-05
-0.6666667E+00 -0.6060606E-01  0.3969545E-05
-0.5454545E+00 -0.6060606E-01  0.7127754E-05
-0.4242424E+00 -0.6060606E-01  0.1269009E-04
-0.3030303E+00 -0.6060606E-01  0.2290396E-04
-0.1818182E+00 -0.6060606E-01  0.4129147E-04
-0.6060606E-01 -0.6060606E-01  0.7158394E-04
 0.6060606E-01 -0.6060606E-01  0.1159867E-03
 0.1818182E+00 -0.6060606E-01  0.1760456E-03
 0.3030303E+00 -0.6060606E-01  0.2582888E-03
 0.4242424E+00 -0.6060606E-01  0.3799599E-03
 0.5454545E+00 -0.6060606E-01  0.5658231E-03
 0.6666667E+00 -0.6060606E-01  0.8306022E-03
 0.7878788E+00 -0.6060606E-01  0.1157002E-02
 0.9090909E+00 -0.6060606E-01  0.1501477E-02
 0.1030303E+01 -0.6060606E-01  0.1841846E-02
 0.1151515E+01 -0.6060606E-01  0.2216435E-02
 0.1272727E+01 -0.6060606E-01  0.2695850E-02
 0.1393939E+01 -0.6060606E-01  0.3298531E-02
 0.1515152E+01 -0.6060606E-01  0.3921363E-02
 0.1636364E+01 -0.6060606E-01  0.4379535E-02
 0.1757576E+01 -0.6060606E-01  0.4565865E-02
 0.1878788E+01 -0.6060606E-01  0.4557771E-02
 0.2000000E+01 -0.6060606E-01  0.4526794E-02
 0.2121212E+01 -0.6060606E-01  0.4557771E-02
 0.2242424E+01 -0.6060606E-01  0.4565865E-02
 0.2363636E+01 -0.6060606E-01  0.4379535E-02
 0.2484848E+01 -0.6060606E-01  0.3921363E-02
 0.2606061E+01 -0.6060606E-01  0.3298531E-02
 0.2727273E+01 -0.6060606E-01  0.2695850E-02
 0.2848485E+01 -0.6060606E-01  0.2216435E-02
 0.2969697E+01 -0.6060606E-01  0.1841846E-02
 0.3090909E+01 -0.6060606E-01  0.1501477E-02
 0.3212121E+01 -0.6060606E-01  0.1157002E-02
 0.3333333E+01 -0.6060606E-01  0.8306022E-03
 0.3454545E+01 -0.6060606E-01  0.5658231E-03
 0.3575758E+01 -0.6060606E-01  0.3799599E-03
 0.3696970E+01 -0.6060606E-01  0.2582888E-03
 0.3818182E+01 -0.6060606E-01  0.1760456E-03
 0.3939394E+01 -0.6060606E-01  0.1159867E-03
 0.4060606E+01 -0.6060606E-01  0.7158394E-04
 0.4181818E+01 -0.6060606E-01  0.4129147E-04
 0.4303030E+01 -0.6060606E-01  0.2290396E-04
 0.4424242E+01 -0.6060606E-01  0.1269009E-04
 0.4545455E+01 -0.6060606E-01  0.7127754E-05
 0.4666667E+01 -0.6060606E-01  0.3969545E-05
 0.4787879E+01 -0.6060606E-01  0.2110196E-05
 0.4909091E+01 -0.6060606E-01  0.1047804E-05
 0.5030303E+01 -0.6060606E-01  0.4909875E-06
 0.5151515E+01 -0.6060606E-01  0.2245199E-06
 0.5272727E+01 -0.6060606E-01  0.1029298E-06
 0.5393939E+01 -0.6060606E-01  0.4684069E-07
 0.5515152E+01 -0.6060606E-01  0.2017563E-07
 0.5636364E+01 -0.6060606E-01  0.7750604E-08
 0.5757576E+01 -0.6060606E-01  0.2528914E-08
 0.5878788E+01 -0.6060606E-01  0.6787017E-09
 0.6000000E+01 -0.6060606E-01  0.1470517E-09
  
  
-0.6000000E+01  0.6060606E-01  0.3111685E-88
-0.5878788E+01  0.6060606E-01  0.3285551E-84
-0.5757576E+01  0.6060606E-01  0.2742380E-80
-0.5636364E+01  0.6060606E-01  0.1809481E-76
-0.5515152E+01  0.6060606E-01  0.9438159E-73
-0.5393939E+01  0.6060606E-01  0.3891594E-69
-0.5272727E+01  0.6060606E-01  0.1268454E-65
-0.5151515E+01  0.6060606E-01  0.3268350E-62
-0.5030303E+01  0.6060606E-01  0.6657166E-59
-0.4909091E+01  0.6060606E-01  0.1071907E-55
-0.4787879E+01  0.6060606E-01  0.1364369E-52
-0.4666667E+01  0.6060606E-01  0.1372820E-49
-0.4545455E+01  0.6060606E-01  0.1091948E-46
-0.4424242E+01  0.6060606E-01  0.6865897E-44
-0.4303030E+01  0.6060606E-01  0.3412711E-41
-0.4181818E+01  0.6060606E-01  0.1340938E-38
-0.4060606E+01  0.6060606E-01  0.4165095E-36
-0.3939394E+01  0.6060606E-01  0.1022699E-33
-0.3818182E+01  0.6060606E-01  0.1985080E-31
-0.3696970E+01  0.6060606E-01  0.3045896E-29
-0.3575758E+01  0.6060606E-01  0.3694532E-27
-0.3454545E+01  0.6060606E-01  0.3542513E-25
-0.3333333E+01  0.6060606E-01  0.2685169E-23
-0.3212121E+01  0.6060606E-01  0.1608946E-21
-0.3090909E+01  0.6060606E-01  0.7621202E-20
-0.2969697E+01  0.6060606E-01  0.2853796E-18
-0.2848485E+01  0.6060606E-01  0.8447928E-17
-0.2727273E+01  0.6060606E-01  0.1977086E-15
-0.2606061E+01  0.6060606E-01  0.3658383E-14
-0.2484848E+01  0.6060606E-01  0.5353286E-13
-0.2363636E+01  0.6060606E-01  0.6196926E-12
-0.2242424E+01  0.6060606E-01  0.5678923E-11
-0.2121212E+01  0.6060606E-01  0.4125701E-10
-0.2000000E+01  0.6060606E-01  0.2382663E-09
-0.1878788E+01  0.6060606E-01  0.1099693E-08
-0.1757576E+01  0.6060606E-01  0.4097570E-08
-0.1636364E+01  0.6060606E-01  0.1255822E-07
-0.1515152E+01  0.6060606E-01  0.3269034E-07
-0.1393939E+01  0.6060606E-01  0.7589544E-07
-0.1272727E+01  0.6060606E-01  0.1667761E-06
-0.1151515E+01  0.6060606E-01  0.3637871E-06
-0.1030303E+01  0.6060606E-01  0.7955415E-06
-0.9090909E+00  0.6060606E-01  0.1697744E-05
-0.7878788E+00  0.6060606E-01  0.3419127E-05
-0.6666667E+00  0.6060606E-01  0.6431809E-05
-0.5454545E+00  0.6060606E-01  0.1154902E-04
-0.4242424E+00  0.6060606E-01  0.2056160E-04
-0.3030303E+00  0.6060606E-01  0.3711102E-04
-0.1818182E+00  0.6060606E-01  0.6690410E-04
-0.6060606E-01  0.6060606E-01  0.1159867E-03
 0.6060606E-01  0.6060606E-01  0.1879319E-03
 0.1818182E+00  0.6060606E-01  0.2852448E-03
 0.3030303E+00  0.6060606E-01  0.4185025E-03
 0.4242424E+00  0.6060606E-01  0.6156448E-03
 0.5454545E+00  0.6060606E-01  0.9167967E-03
 0.6666667E+00  0.6060606E-01  0.1345815E-02
 0.7878788E+00  0.6060606E-01  0.1874677E-02
 0.9090909E+00  0.6060606E-01  0.2432826E-02
 0.1030303E+01  0.6060606E-01  0.2984322E-02
 0.1151515E+01  0.6060606E-01  0.3591265E-02
 0.1272727E+01  0.6060606E-01  0.4368055E-02
 0.1393939E+01  0.6060606E-01  0.5344572E-02
 0.1515152E+01  0.6060606E-01  0.6353740E-02
 0.1636364E+01  0.6060606E-01  0.7096111E-02
 0.1757576E+01  0.6060606E-01  0.7398019E-02
 0.1878788E+01  0.6060606E-01  0.7384906E-02
 0.2000000E+01  0.6060606E-01  0.7334713E-02
 0.2121212E+01  0.6060606E-01  0.7384906E-02
 0.2242424E+01  0.6060606E-01  0.7398019E-02
 0.2363636E+01  0.6060606E-01  0.7096111E-02
 0.2484848E+01  0.6060606E-01  0.6353740E-02
 0.2606061E+01  0.6060606E-01  0.5344572E-02
 0.2727273E+01  0.6060606E-01  0.4368055E-02
 0.2848485E+01  0.6060606E-01  0.3591265E-02
 0.2969697E+01  0.6060606E-01  0.2984322E-02
 0.3090909E+01  0.6060606E-01  0.2432826E-02
 0.3212121E+01  0.6060606E-01  0.1874677E-02
 0.3333333E+01  0.6060606E-01  0.1345815E-02
 0.3454545E+01  0.6060606E-01  0.9167967E-03
 0.3575758E+01  0.6060606E-01  0.6156448E-03
 0.3696970E+01  0.6060606E-01  0.4185025E-03
 0.3818182E+01  0.6060606E-01  0.2852448E-03
 0.3939394E+01  0.6060606E-01  0.1879319E-03
 0.4060606E+01  0.6060606E-01  0.1159867E-03
 0.4181818E+01  0.6060606E-01  0.6690410E-04
 0.4303030E+01  0.6060606E-01  0.3711102E-04
 0.4424242E+01  0.6060606E-01  0.2056160E-04
 0.4545455E+01  0.6060606E-01  0.1154902E-04
 0.4666667E+01  0.6060606E-01  0.6431809E-05
 0.4787879E+01  0.6060606E-01  0.3419127E-05
 0.4909091E+01  0.6060606E-01  0.1697744E-05
 0.5030303E+01  0.6060606E-01  0.7955415E-06
 0.5151515E+01  0.6060606E-01  0.3637871E-06
 0.5272727E+01  0.6060606E-01  0.1667761E-06
 0.5393939E+01  0.6060606E-01  0.7589544E-07
 0.5515152E+01  0.6060606E-01  0.3269034E-07
 0.5636364E+01  0.6060606E-01  0.1255822E-07
 0.5757576E+01  0.6060606E-01  0.4097570E-08
 0.5878788E+01  0.6060606E-01  0.1099693E-08
 0.6000000E+01  0.6060606E-01  0.2382663E-09
  
  
-0.6000000E+01  0.1818182E+00  0.4722944E-88
-0.5878788E+01  0.1818182E+00  0.4986840E-84
-0.5757576E+01  0.1818182E+00  0.4162411E-80
-0.5636364E+01  0.1818182E+00  0.2746447E-76
-0.5515152E+01  0.1818182E+00  0.1432533E-72
-0.5393939E+01  0.1818182E+00  0.5906698E-69
-0.5272727E+01  0.1818182E+00  0.1925271E-65
-0.5151515E+01  0.1818182E+00  0.4960733E-62
-0.5030303E+01  0.1818182E+00  0.1010431E-58
-0.4909091E+01  0.1818182E+00  0.1626951E-55
-0.4787879E+01  0.1818182E+00  0.2070852E-52
-0.4666667E+01  0.1818182E+00  0.2083679E-49
-0.4545455E+01  0.1818182E+00  0.1657369E-46
-0.4424242E+01  0.1818182E+00  0.1042112E-43
-0.4303030E+01  0.1818182E+00  0.5179846E-41
-0.4181818E+01  0.1818182E+00  0.2035289E-38
-0.4060606E+01  0.1818182E+00  0.6321820E-36
-0.3939394E+01  0.1818182E+00  0.1552263E-33
-0.3818182E+01  0.1818182E+00  0.3012973E-31
-0.3696970E+01  0.1818182E+00  0.4623090E-29
-0.3575758E+01  0.1818182E+00  0.5607596E-27
-0.3454545E+01  0.1818182E+00  0.5376859E-25
-0.3333333E+01  0.1818182E+00  0.4075575E-23
-0.3212121E+01  0.1818182E+00  0.2442073E-21
-0.3090909E+01  0.1818182E+00  0.1156753E-19
-0.2969697E+01  0.1818182E+00  0.4331519E-18
-0.2848485E+01  0.1818182E+00  0.1282235E-16
-0.2727273E+01  0.1818182E+00  0.3000840E-15
-0.2606061E+01  0.1818182E+00  0.5552728E-14
-0.2484848E+01  0.1818182E+00  0.8125269E-13
-0.2363636E+01  0.1818182E+00  0.9405753E-12
-0.2242424E+01  0.1818182E+00  0.8619523E-11
-0.2121212E+01  0.1818182E+00  0.6262027E-10
-0.2000000E+01  0.1818182E+00  0.3616428E-09
-0.1878788E+01  0.1818182E+00  0.1669124E-08
-0.1757576E+01  0.1818182E+00  0.6219331E-08
-0.1636364E+01  0.1818182E+00  0.1906098E-07
-0.1515152E+01  0.1818182E+00  0.4961771E-07
-0.1393939E+01  0.1818182E+00  0.1151948E-06
-0.1272727E+01  0.1818182E+00  0.2531343E-06
-0.1151515E+01  0.1818182E+00  0.5521595E-06
-0.1030303E+01  0.1818182E+00  0.1207480E-05
-0.9090909E+00  0.1818182E+00  0.2576853E-05
-0.7878788E+00  0.1818182E+00  0.5189584E-05
-0.6666667E+00  0.1818182E+00  0.9762260E-05
-0.5454545E+00  0.1818182E+00  0.1752921E-04
-0.4242424E+00  0.1818182E+00  0.3120860E-04
-0.3030303E+00  0.1818182E+00  0.5632747E-04
-0.1818182E+00  0.1818182E+00  0.1015477E-03
-0.6060606E-01  0.1818182E+00  0.1760456E-03
 0.6060606E-01  0.1818182E+00  0.2852448E-03
 0.1818182E+00  0.1818182E+00  0.4329472E-03
 0.3030303E+00  0.1818182E+00  0.6352071E-03
 0.4242424E+00  0.1818182E+00  0.9344315E-03
 0.5454545E+00  0.1818182E+00  0.1391523E-02
 0.6666667E+00  0.1818182E+00  0.2042691E-02
 0.7878788E+00  0.1818182E+00  0.2845403E-02
 0.9090909E+00  0.1818182E+00  0.3692567E-02
 0.1030303E+01  0.1818182E+00  0.4529632E-02
 0.1151515E+01  0.1818182E+00  0.5450856E-02
 0.1272727E+01  0.1818182E+00  0.6629876E-02
 0.1393939E+01  0.1818182E+00  0.8112042E-02
 0.1515152E+01  0.1818182E+00  0.9643767E-02
 0.1636364E+01  0.1818182E+00  0.1077054E-01
 0.1757576E+01  0.1818182E+00  0.1122878E-01
 0.1878788E+01  0.1818182E+00  0.1120888E-01
 0.2000000E+01  0.1818182E+00  0.1113270E-01
 0.2121212E+01  0.1818182E+00  0.1120888E-01
 0.2242424E+01  0.1818182E+00  0.1122878E-01
 0.2363636E+01  0.1818182E+00  0.1077054E-01
 0.2484848E+01  0.1818182E+00  0.9643767E-02
 0.2606061E+01  0.1818182E+00  0.8112042E-02
 0.2727273E+01  0.1818182E+00  0.6629876E-02
 0.2848485E+01  0.1818182E+00  0.5450856E-02
 0.2969697E+01  0.1818182E+00  0.4529632E-02
 0.3090909E+01  0.1818182E+00  0.3692567E-02
 0.3212121E+01  0.1818182E+00  0.2845403E-02
 0.3333333E+01  0.1818182E+00  0.2042691E-02
 0.3454545E+01  0.1818182E+00  0.1391523E-02
 0.3575758E+01  0.1818182E+00  0.9344315E-03
 0.3696970E+01  0.1818182E+00  0.6352071E-03
 0.3818182E+01  0.1818182E+00  0.4329472E-03
 0.3939394E+01  0.1818182E+00  0.2852448E-03
 0.4060606E+01  0.1818182E+00  0.1760456E-03
 0.4181818E+01  0.1818182E+00  0.1015477E-03
 0.4303030E+01  0.1818182E+00  0.5632747E-04
 0.4424242E+01  0.1818182E+00  0.3120860E-04
 0.4545455E+01  0.1818182E+00  0.1752921E-04
 0.4666667E+01  0.1818182E+00  0.9762260E-05
 0.4787879E+01  0.1818182E+00  0.5189584E-05
 0.4909091E+01  0.1818182E+00  0.2576853E-05
 0.5030303E+01  0.1818182E+00  0.1207480E-05
 0.5151515E+01  0.1818182E+00  0.5521595E-06
 0.5272727E+01  0.1818182E+00  0.2531343E-06
 0.5393939E+01  0.1818182E+00  0.1151948E-06
 0.5515152E+01  0.1818182E+00  0.4961771E-07
 0.5636364E+01  0.1818182E+00  0.1906098E-07
 0.5757576E+01  0.1818182E+00  0.6219331E-08
 0.5878788E+01  0.1818182E+00  0.1669124E-08
 0.6000000E+01  0.1818182E+00  0.3616428E-09
  
  
-0.6000000E+01  0.3030303E+00  0.6929361E-88
-0.5878788E+01  0.3030303E+00  0.7316541E-84
-0.5757576E+01  0.3030303E+00  0.6106963E-80
-0.5636364E+01  0.3030303E+00  0.4029505E-76
-0.5515152E+01  0.3030303E+00  0.2101769E-72
-0.5393939E+01  0.3030303E+00  0.8666129E-69
-0.5272727E+01  0.3030303E+00  0.2824699E-65
-0.5151515E+01  0.3030303E+00  0.7278237E-62
-0.5030303E+01  0.3030303E+00  0.1482474E-58
-0.4909091E+01  0.3030303E+00  0.2387013E-55
-0.4787879E+01  0.3030303E+00  0.3038292E-52
-0.4666667E+01  0.3030303E+00  0.3057110E-49
-0.4545455E+01  0.3030303E+00  0.2431642E-46
-0.4424242E+01  0.3030303E+00  0.1528956E-43
-0.4303030E+01  0.3030303E+00  0.7599713E-41
-0.4181818E+01  0.3030303E+00  0.2986114E-38
-0.4060606E+01  0.3030303E+00  0.9275184E-36
-0.3939394E+01  0.3030303E+00  0.2277433E-33
-0.3818182E+01  0.3030303E+00  0.4420543E-31
-0.3696970E+01  0.3030303E+00  0.6782858E-29
-0.3575758E+01  0.3030303E+00  0.8227296E-27
-0.3454545E+01  0.3030303E+00  0.7888766E-25
-0.3333333E+01  0.3030303E+00  0.5979561E-23
-0.3212121E+01  0.3030303E+00  0.3582936E-21
-0.3090909E+01  0.3030303E+00  0.1697154E-19
-0.2969697E+01  0.3030303E+00  0.6355074E-18
-0.2848485E+01  0.3030303E+00  0.1881256E-16
-0.2727273E+01  0.3030303E+00  0.4402741E-15
-0.2606061E+01  0.3030303E+00  0.8146795E-14
-0.2484848E+01  0.3030303E+00  0.1192115E-12
-0.2363636E+01  0.3030303E+00  0.1379984E-11
-0.2242424E+01  0.3030303E+00  0.1264630E-10
-0.2121212E+01  0.3030303E+00  0.9187457E-10
-0.2000000E+01  0.3030303E+00  0.5305914E-09
-0.1878788E+01  0.3030303E+00  0.2448888E-08
-0.1757576E+01  0.3030303E+00  0.9124815E-08
-0.1636364E+01  0.3030303E+00  0.2796569E-07
-0.1515152E+01  0.3030303E+00  0.7279761E-07
-0.1393939E+01  0.3030303E+00  0.1690104E-06
-0.1272727E+01  0.3030303E+00  0.3713910E-06
-0.1151515E+01  0.3030303E+00  0.8101117E-06
-0.1030303E+01  0.3030303E+00  0.1771579E-05
-0.9090909E+00  0.3030303E+00  0.3780680E-05
-0.7878788E+00  0.3030303E+00  0.7614000E-05
-0.6666667E+00  0.3030303E+00  0.1432289E-04
-0.5454545E+00  0.3030303E+00  0.2571833E-04
-0.4242424E+00  0.3030303E+00  0.4578831E-04
-0.3030303E+00  0.3030303E+00  0.8264196E-04
-0.1818182E+00  0.3030303E+00  0.1489877E-03
-0.6060606E-01  0.3030303E+00  0.2582888E-03
 0.6060606E-01  0.3030303E+00  0.4185025E-03
 0.1818182E+00  0.3030303E+00  0.6352071E-03
 0.3030303E+00  0.3030303E+00  0.9319566E-03
 0.4242424E+00  0.3030303E+00  0.1370970E-02
 0.5454545E+00  0.3030303E+00  0.2041600E-02
 0.6666667E+00  0.3030303E+00  0.2996975E-02
 0.7878788E+00  0.3030303E+00  0.4174690E-02
 0.9090909E+00  0.3030303E+00  0.5417623E-02
 0.1030303E+01  0.3030303E+00  0.6645739E-02
 0.1151515E+01  0.3030303E+00  0.7997332E-02
 0.1272727E+01  0.3030303E+00  0.9727153E-02
 0.1393939E+01  0.3030303E+00  0.1190174E-01
 0.1515152E+01  0.3030303E+00  0.1414904E-01
 0.1636364E+01  0.3030303E+00  0.1580222E-01
 0.1757576E+01  0.3030303E+00  0.1647453E-01
 0.1878788E+01  0.3030303E+00  0.1644533E-01
 0.2000000E+01  0.3030303E+00  0.1633356E-01
 0.2121212E+01  0.3030303E+00  0.1644533E-01
 0.2242424E+01  0.3030303E+00  0.1647453E-01
 0.2363636E+01  0.3030303E+00  0.1580222E-01
 0.2484848E+01  0.3030303E+00  0.1414904E-01
 0.2606061E+01  0.3030303E+00  0.1190174E-01
 0.2727273E+01  0.3030303E+00  0.9727153E-02
 0.2848485E+01  0.3030303E+00  0.7997332E-02
 0.2969697E+01  0.3030303E+00  0.6645739E-02
 0.3090909E+01  0.3030303E+00  0.5417623E-02
 0.3212121E+01  0.3030303E+00  0.4174690E-02
 0.3333333E+01  0.3030303E+00  0.2996975E-02
 0.3454545E+01  0.3030303E+00  0.2041600E-02
 0.3575758E+01  0.3030303E+00  0.1370970E-02
 0.3696970E+01  0.3030303E+00  0.9319566E-03
 0.3818182E+01  0.3030303E+00  0.6352071E-03
 0.3939394E+01  0.3030303E+00  0.4185025E-03
 0.4060606E+01  0.3030303E+00  0.2582888E-03
 0.4181818E+01  0.3030303E+00  0.1489877E-03
 0.4303030E+01  0.3030303E+00  0.8264196E-04
 0.4424242E+01  0.3030303E+00  0.4578831E-04
 0.4545455E+01  0.3030303E+00  0.2571833E-04
 0.4666667E+01  0.3030303E+00  0.1432289E-04
 0.4787879E+01  0.3030303E+00  0.7614000E-05
 0.4909091E+01  0.3030303E+00  0.3780680E-05
 0.5030303E+01  0.3030303E+00  0.1771579E-05
 0.5151515E+01  0.3030303E+00  0.8101117E-06
 0.5272727E+01  0.3030303E+00  0.3713910E-06
 0.5393939E+01  0.3030303E+00  0.1690104E-06
 0.5515152E+01  0.3030303E+00  0.7279761E-07
 0.5636364E+01  0.3030303E+00  0.2796569E-07
 0.5757576E+01  0.3030303E+00  0.9124815E-08
 0.5878788E+01  0.3030303E+00  0.2448888E-08
 0.6000000E+01  0.3030303E+00  0.5305914E-09
  
  
-0.6000000E+01  0.4242424E+00  0.1019355E-87
-0.5878788E+01  0.4242424E+00  0.1076311E-83
-0.5757576E+01  0.4242424E+00  0.8983745E-80
-0.5636364E+01  0.4242424E+00  0.5927667E-76
-0.5515152E+01  0.4242424E+00  0.3091841E-72
-0.5393939E+01  0.4242424E+00  0.1274845E-68
-0.5272727E+01  0.4242424E+00  0.4155319E-65
-0.5151515E+01  0.4242424E+00  0.1070677E-61
-0.5030303E+01  0.4242424E+00  0.2180817E-58
-0.4909091E+01  0.4242424E+00  0.3511454E-55
-0.4787879E+01  0.4242424E+00  0.4469528E-52
-0.4666667E+01  0.4242424E+00  0.4497211E-49
-0.4545455E+01  0.4242424E+00  0.3577105E-46
-0.4424242E+01  0.4242424E+00  0.2249195E-43
-0.4303030E+01  0.4242424E+00  0.1117968E-40
-0.4181818E+01  0.4242424E+00  0.4392771E-38
-0.4060606E+01  0.4242424E+00  0.1364441E-35
-0.3939394E+01  0.4242424E+00  0.3350254E-33
-0.3818182E+01  0.4242424E+00  0.6502910E-31
-0.3696970E+01  0.4242424E+00  0.9978032E-29
-0.3575758E+01  0.4242424E+00  0.1210289E-26
-0.3454545E+01  0.4242424E+00  0.1160489E-24
-0.3333333E+01  0.4242424E+00  0.8796328E-23
-0.3212121E+01  0.4242424E+00  0.5270736E-21
-0.3090909E+01  0.4242424E+00  0.2496625E-19
-0.2969697E+01  0.4242424E+00  0.9348734E-18
-0.2848485E+01  0.4242424E+00  0.2767451E-16
-0.2727273E+01  0.4242424E+00  0.6476723E-15
-0.2606061E+01  0.4242424E+00  0.1198447E-13
-0.2484848E+01  0.4242424E+00  0.1753680E-12
-0.2363636E+01  0.4242424E+00  0.2030047E-11
-0.2242424E+01  0.4242424E+00  0.1860355E-10
-0.2121212E+01  0.4242424E+00  0.1351536E-09
-0.2000000E+01  0.4242424E+00  0.7805350E-09
-0.1878788E+01  0.4242424E+00  0.3602476E-08
-0.1757576E+01  0.4242424E+00  0.1342320E-07
-0.1636364E+01  0.4242424E+00  0.4113938E-07
-0.1515152E+01  0.4242424E+00  0.1070901E-06
-0.1393939E+01  0.4242424E+00  0.2486254E-06
-0.1272727E+01  0.4242424E+00  0.5463407E-06
-0.1151515E+01  0.4242424E+00  0.1191728E-05
-0.1030303E+01  0.4242424E+00  0.2606109E-05
-0.9090909E+00  0.4242424E+00  0.5561630E-05
-0.7878788E+00  0.4242424E+00  0.1120070E-04
-0.6666667E+00  0.4242424E+00  0.2106992E-04
-0.5454545E+00  0.4242424E+00  0.3783336E-04
-0.4242424E+00  0.4242424E+00  0.6735763E-04
-0.3030303E+00  0.4242424E+00  0.1215718E-03
-0.1818182E+00  0.4242424E+00  0.2191707E-03
-0.6060606E-01  0.4242424E+00  0.3799599E-03
 0.6060606E-01  0.4242424E+00  0.6156448E-03
 0.1818182E+00  0.4242424E+00  0.9344315E-03
 0.3030303E+00  0.4242424E+00  0.1370970E-02
 0.4242424E+00  0.4242424E+00  0.2016787E-02
 0.5454545E+00  0.4242424E+00  0.3003329E-02
 0.6666667E+00  0.4242424E+00  0.4408748E-02
 0.7878788E+00  0.4242424E+00  0.6141244E-02
 0.9090909E+00  0.4242424E+00  0.7969681E-02
 0.1030303E+01  0.4242424E+00  0.9776321E-02
 0.1151515E+01  0.4242424E+00  0.1176460E-01
 0.1272727E+01  0.4242424E+00  0.1430928E-01
 0.1393939E+01  0.4242424E+00  0.1750825E-01
 0.1515152E+01  0.4242424E+00  0.2081418E-01
 0.1636364E+01  0.4242424E+00  0.2324610E-01
 0.1757576E+01  0.4242424E+00  0.2423512E-01
 0.1878788E+01  0.4242424E+00  0.2419217E-01
 0.2000000E+01  0.4242424E+00  0.2402774E-01
 0.2121212E+01  0.4242424E+00  0.2419217E-01
 0.2242424E+01  0.4242424E+00  0.2423512E-01
 0.2363636E+01  0.4242424E+00  0.2324610E-01
 0.2484848E+01  0.4242424E+00  0.2081418E-01
 0.2606061E+01  0.4242424E+00  0.1750825E-01
 0.2727273E+01  0.4242424E+00  0.1430928E-01
 0.2848485E+01  0.4242424E+00  0.1176460E-01
 0.2969697E+01  0.4242424E+00  0.9776321E-02
 0.3090909E+01  0.4242424E+00  0.7969681E-02
 0.3212121E+01  0.4242424E+00  0.6141244E-02
 0.3333333E+01  0.4242424E+00  0.4408748E-02
 0.3454545E+01  0.4242424E+00  0.3003329E-02
 0.3575758E+01  0.4242424E+00  0.2016787E-02
 0.3696970E+01  0.4242424E+00  0.1370970E-02
 0.3818182E+01  0.4242424E+00  0.9344315E-03
 0.3939394E+01  0.4242424E+00  0.6156448E-03
 0.4060606E+01  0.4242424E+00  0.3799599E-03
 0.4181818E+01  0.4242424E+00  0.2191707E-03
 0.4303030E+01  0.4242424E+00  0.1215718E-03
 0.4424242E+01  0.4242424E+00  0.6735763E-04
 0.4545455E+01  0.4242424E+00  0.3783336E-04
 0.4666667E+01  0.4242424E+00  0.2106992E-04
 0.4787879E+01  0.4242424E+00  0.1120070E-04
 0.4909091E+01  0.4242424E+00  0.5561630E-05
 0.5030303E+01  0.4242424E+00  0.2606109E-05
 0.5151515E+01  0.4242424E+00  0.1191728E-05
 0.5272727E+01  0.4242424E+00  0.5463407E-06
 0.5393939E+01  0.4242424E+00  0.2486254E-06
 0.5515152E+01  0.4242424E+00  0.1070901E-06
 0.5636364E+01  0.4242424E+00  0.4113938E-07
 0.5757576E+01  0.4242424E+00  0.1342320E-07
 0.5878788E+01  0.4242424E+00  0.3602476E-08
 0.6000000E+01  0.4242424E+00  0.7805350E-09
  
  
-0.6000000E+01  0.5454545E+00  0.1517988E-87
-0.5878788E+01  0.5454545E+00  0.1602805E-83
-0.5757576E+01  0.5454545E+00  0.1337828E-79
-0.5636364E+01  0.5454545E+00  0.8827275E-76
-0.5515152E+01  0.5454545E+00  0.4604261E-72
-0.5393939E+01  0.5454545E+00  0.1898454E-68
-0.5272727E+01  0.5454545E+00  0.6187956E-65
-0.5151515E+01  0.5454545E+00  0.1594414E-61
-0.5030303E+01  0.5454545E+00  0.3247597E-58
-0.4909091E+01  0.5454545E+00  0.5229135E-55
-0.4787879E+01  0.5454545E+00  0.6655865E-52
-0.4666667E+01  0.5454545E+00  0.6697089E-49
-0.4545455E+01  0.5454545E+00  0.5326900E-46
-0.4424242E+01  0.5454545E+00  0.3349423E-43
-0.4303030E+01  0.5454545E+00  0.1664839E-40
-0.4181818E+01  0.5454545E+00  0.6541561E-38
-0.4060606E+01  0.5454545E+00  0.2031878E-35
-0.3939394E+01  0.5454545E+00  0.4989081E-33
-0.3818182E+01  0.5454545E+00  0.9683907E-31
-0.3696970E+01  0.5454545E+00  0.1485894E-28
-0.3575758E+01  0.5454545E+00  0.1802321E-26
-0.3454545E+01  0.5454545E+00  0.1728160E-24
-0.3333333E+01  0.5454545E+00  0.1309919E-22
-0.3212121E+01  0.5454545E+00  0.7848996E-21
-0.3090909E+01  0.5454545E+00  0.3717887E-19
-0.2969697E+01  0.5454545E+00  0.1392181E-17
-0.2848485E+01  0.5454545E+00  0.4121192E-16
-0.2727273E+01  0.5454545E+00  0.9644910E-15
-0.2606061E+01  0.5454545E+00  0.1784686E-13
-0.2484848E+01  0.5454545E+00  0.2611518E-12
